_input,_num,_widgetName,_source,_resultNumber,_pageUrl,address,price,price/_source,price/_currency,price/_title,price/_text,bedrooms,bedrooms/_source,full_bathrooms,full_bathrooms/_source,half_bathrooms,half_bathrooms/_source,type,size_sqft,lot_size
,3031,realtor_test,realtor_test,3031,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1266,6221 Spanish Moss Ave Las Vegas NV 89108,75000,$75000,USD,,,3,3,2,2,,,Single Family Home,1746,4791
,3032,realtor_test,realtor_test,3032,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,11208 Lavandou Dr Las Vegas NV 89141,200000,$200000,USD,,,4,4,3,3,,,Single Family Home,2953,6534
,3033,realtor_test,realtor_test,3033,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,262 Forest Valley Ct Las Vegas NV 89124,1250000,$1250000,USD,,,4,4,4,4,1,1,Single Family Home,5984,3484
,3034,realtor_test,realtor_test,3034,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,5543 Brownfield St Las Vegas NV 89148,189000,$189000,USD,,,3,3,2,2,1,1,Single Family Home,2722,5227
,3035,realtor_test,realtor_test,3035,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,10603 W Gilmore Ave Las Vegas NV 89129,165000,$165000,USD,,,3,3,2,2,1,1,Single Family Home,1676,2178
,3036,realtor_test,realtor_test,3036,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,6985 S Valley View Blvd Las Vegas NV 89118,280000,$280000,USD,,,3,3,3,3,1,1,Single Family Home,4766,2134
,3037,realtor_test,realtor_test,3037,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,6691 Tomiyasu Ln Las Vegas NV 89120,1499000,$1499000,USD,,,4,4,4,4,1,1,Single Family Home,6349,0.52
,3038,realtor_test,realtor_test,3038,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,4432 E Mesa Vista Ave Las Vegas NV 89120,140000,$140000,USD,,,3,3,2,2,1,1,Single Family Home,2187,6011
,3039,realtor_test,realtor_test,3039,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,9612 Glengarry Dr Las Vegas NV 89129,250000,$250000,USD,,,5,5,3,3,,,Single Family Home,2544,6926
,3040,realtor_test,realtor_test,3040,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,1024 Padre Island St Las Vegas NV 89128,240000,$240000,USD,,,4,4,3,3,1,1,Single Family Home,2556,4791
,3041,realtor_test,realtor_test,3041,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1265,9409 Rock Garden Ct Las Vegas NV 89178,139900,$139900,USD,,,3,3,2,2,1,1,Single Family Home,2032,5662
,3042,realtor_test,realtor_test,3042,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,4440 Rich Dr # 202 Las Vegas NV 89102,65000,$65000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,922,1001
,3043,realtor_test,realtor_test,3043,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,7885 W Flamingo Rd Unit: 2156 Las Vegas NV 89147,49900,$49900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,934,
,3044,realtor_test,realtor_test,3044,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,6219 White Point Ct Las Vegas NV 89139,170000,$170000,USD,,,3,3,2,2,,,Single Family Home,1806,5227
,3045,realtor_test,realtor_test,3045,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,7037 Pleasant View Ave Las Vegas NV 89147,85000,$85000,USD,,,3,3,2,2,,,Single Family Home,1202,6098
,3046,realtor_test,realtor_test,3046,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,Las Vegas NV 89149,109900,$109900,USD,,,3,3,2,2,1,1,Single Family Home,2221,1742
,3047,realtor_test,realtor_test,3047,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,8740 Raindrop Canyon Ave Las Vegas NV 89129,114990,$114990,USD,,,2,2,2,2,,,Single Family Home,1613,3920
,3048,realtor_test,realtor_test,3048,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,5745 Fairlight Dr Las Vegas NV 89142,115000,$115000,USD,,,4,4,2,2,1,1,Single Family Home,1627,3920
,3049,realtor_test,realtor_test,3049,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,243 N Bruce St Las Vegas NV 89101,50000,$50000,USD,,,3,3,1,1,,,Single Family Home,996,5227
,3050,realtor_test,realtor_test,3050,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,2747 Paradise Rd Unit: 3701 Las Vegas NV 89109,4800000,$4800000,USD,,,5,5,6,6,1,1,Condo/Townhome/Row Home/Co-Op,5774,
,3051,realtor_test,realtor_test,3051,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1262,4276 El Cebra Way Las Vegas NV 89121,74500,$74500,USD,,,4,4,2,2,,,Single Family Home,1895,7405
,3052,realtor_test,realtor_test,3052,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,2857 Paradise Rd Unit 603 Las Vegas NV 89109,350000,$350000,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,2195,
,3053,realtor_test,realtor_test,3053,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,6540 Grand Gulch Ct Las Vegas NV 89110,165000,$165000,USD,,,5,5,3,3,,,Single Family Home,2726,9147
,3054,realtor_test,realtor_test,3054,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,10520 Alhambra Crest Ct Las Vegas NV 89183,120000,$120000,USD,,,4,4,2,2,1,1,Single Family Home,1740,2613
,3055,realtor_test,realtor_test,3055,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,4109 E Philadelphia Ave Las Vegas NV 89104,60000,$60000,USD,,,3,3,2,2,,,Single Family Home,1358,7405
,3056,realtor_test,realtor_test,3056,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,9844 High Alpine St Las Vegas NV 89178,209000,$209000,USD,,,4,4,3,3,,,Single Family Home,2832,6098
,3057,realtor_test,realtor_test,3057,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,4902 Perrone Ave Las Vegas NV 89141,180000,$180000,USD,,,3,3,2,2,,,Single Family Home,1405,4356
,3058,realtor_test,realtor_test,3058,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,Las Vegas NV 89110,110000,$110000,USD,,,3,3,2,2,1,1,Single Family Home,1692,4312
,3059,realtor_test,realtor_test,3059,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,200 W Sahara Ave Unit 3004 Las Vegas NV 89102,499000,$499000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1233,
,3060,realtor_test,realtor_test,3060,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,6529 Za Zu Pitts Ave Unit 102 Las Vegas NV 89122,58900,$58900,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1468,871
,3061,realtor_test,realtor_test,3061,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1264,5261 River Glen Dr Unit: 202 Las Vegas NV 89103,48900,$48900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,978,
,3062,realtor_test,realtor_test,3062,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,8600 W Charleston Bl Unit: 1020 Las Vegas NV 89117,76000,$76000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,998,
,3063,realtor_test,realtor_test,3063,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,6541 Monterey Vista Ct Las Vegas NV 89156,188000,$188000,USD,,,3,3,2,2,,,Single Family Home,1976,0.23
,3064,realtor_test,realtor_test,3064,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,220 Falcon Ln Las Vegas NV 89107,99000,$99000,USD,,,3,3,2,2,,,Single Family Home,1663,8712
,3065,realtor_test,realtor_test,3065,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,222 Waterton Lakes Ave Las Vegas NV 89148,224900,$224900,USD,,,3,3,2,2,,,Single Family Home,1487,4356
,3066,realtor_test,realtor_test,3066,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,Las Vegas NV 89169,130000,$130000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,974,
,3067,realtor_test,realtor_test,3067,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,9517 Dawning Heat St Las Vegas NV 89178,149000,$149000,USD,,,3,3,2,2,1,1,Single Family Home,1423,2178
,3068,realtor_test,realtor_test,3068,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,10549 Laurelwood Lake Ave Las Vegas NV 89166,120000,$120000,USD,,,4,4,2,2,1,1,Single Family Home,1797,3049
,3069,realtor_test,realtor_test,3069,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,6021 Chessington Ave Las Vegas NV 89131,279900,$279900,USD,,,4,4,2,2,1,1,Single Family Home,3082,0.31
,3070,realtor_test,realtor_test,3070,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,5961 Hickory Nut Ave Las Vegas NV 89142,77500,$77500,USD,,,3,3,2,2,,,Single Family Home,1712,3484
,3071,realtor_test,realtor_test,3071,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/beds-2/pg-1263,3726 Las Vegas Blvd S Unit 902 Las Vegas NV 89158,828888,$828888,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1402,
,3072,realtor_test,realtor_test,3072,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,11746 Russet Ridge Ct Las Vegas NV 89183,219900,$219900,USD,,,3,3,2,2,1,1,Single Family Home,1997,5227
,3073,realtor_test,realtor_test,3073,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,2777 Paradise Rd Unit 3501 Las Vegas NV 89109,1195000,$1195000,USD,,,3,3,3,3,,,Condo/Townhome/Row Home/Co-Op,2805,
,3074,realtor_test,realtor_test,3074,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,2512 Springbrook Dr Las Vegas NV 89134,579900,$579900,USD,,,2,2,2,2,,,Single Family Home,3210,9583
,3075,realtor_test,realtor_test,3075,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,11599 Suburban Rd Las Vegas NV 89135,389900,$389900,USD,,,4,4,3,3,,,Single Family Home,2745,5227
,3076,realtor_test,realtor_test,3076,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,125 E Harmon Ave # 411 Las Vegas NV 89109,205888,$205888,USD,,,,,1,1,,,Condo/Townhome/Row Home/Co-Op,520,
,3077,realtor_test,realtor_test,3077,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,9140 Gemstone Dr Las Vegas NV 89134,182500,$182500,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1318,2613
,3078,realtor_test,realtor_test,3078,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,2877 Paradise Rd Unit 905 Las Vegas NV 89109,439990,$439990,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1556,
,3079,realtor_test,realtor_test,3079,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,7957 Cina Ave Las Vegas NV 89147,135000,$135000,USD,,,2,2,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1287,2178
,3080,realtor_test,realtor_test,3080,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,4576 Sheppard Dr Las Vegas NV 89122,109000,$109000,USD,,,3,3,2,2,,,Single Family Home,1269,6098
,3081,realtor_test,realtor_test,3081,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-543,4128 Story Rock St Las Vegas NV 89115,105000,$105000,USD,,,3,3,2,2,1,1,Single Family Home,1180,2613
,3082,realtor_test,realtor_test,3082,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,6037 Corbin Ave Las Vegas NV 89122,254900,$254900,USD,,,3,3,2,2,,,Single Family Home,1718,5662
,3083,realtor_test,realtor_test,3083,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,7629 Valley Green Dr Unit 201 Las Vegas NV 89149,169900,$169900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1685,2962
,3084,realtor_test,realtor_test,3084,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,5965 Great Falls Ave Las Vegas NV 89110,145900,$145900,USD,,,3,3,2,2,,,Single Family Home,1576,9147
,3085,realtor_test,realtor_test,3085,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,8973 Bracken Cliff Ct Las Vegas NV 89129,349500,$349500,USD,,,5,5,3,3,,,Single Family Home,3215,6969
,3086,realtor_test,realtor_test,3086,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,5685 San Florentine Ave Las Vegas NV 89141,620000,$620000,USD,,,5,5,4,4,2,2,Single Family Home,4614,0.26
,3087,realtor_test,realtor_test,3087,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,10828 Windledge Ave Las Vegas NV 89134,309900,$309900,USD,,,2,2,2,2,,,Single Family Home,1860,9147
,3088,realtor_test,realtor_test,3088,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,1662 Shadow Mountain Pl Las Vegas NV 89108,193500,$193500,USD,,,4,4,3,3,,,Single Family Home,2615,0.25
,3089,realtor_test,realtor_test,3089,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,2088 Idaho Falls Dr Henderson NV 89044,410000,$410000,USD,,,2,2,3,3,,,Single Family Home,2638,8276
,3090,realtor_test,realtor_test,3090,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,6508 White Tiger Ct Las Vegas NV 89130,318000,$318000,USD,,,4,4,3,3,,,Single Family Home,2381,0.3
,3091,realtor_test,realtor_test,3091,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-542,5612 Little Doe Cir Las Vegas NV 89130,229000,$229000,USD,,,3,3,2,2,,,Single Family Home,2007,0.25
,3092,realtor_test,realtor_test,3092,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,Miller Las Vegas NV 89117,199900,$199900,USD,,,,,,,,,Land,2.24,
,3093,realtor_test,realtor_test,3093,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,9815 Overlook Ridge Ave Las Vegas NV 89148,164900,$164900,USD,,,3,3,2,2,1,1,Single Family Home,1453,2613
,3094,realtor_test,realtor_test,3094,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,4869 Summerhill Rd Las Vegas NV 89121,130000,$130000,USD,,,3,3,2,2,,,Single Family Home,1574,5662
,3095,realtor_test,realtor_test,3095,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,8342 Sunset Horizon St Las Vegas NV 89131,697000,$697000,USD,,,4,4,2,2,1,1,Single Family Home,3700,0.62
,3096,realtor_test,realtor_test,3096,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,6041 Ruffian St Las Vegas NV 89149,460000,$460000,USD,,,4,4,3,3,1,1,Single Family Home,2862,0.52
,3097,realtor_test,realtor_test,3097,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,10212 Button Willow Dr Las Vegas NV 89134,454995,$454995,USD,,,2,2,2,2,1,1,Single Family Home,2577,7840
,3098,realtor_test,realtor_test,3098,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,5213 Autumn Meadow Ave Las Vegas NV 89130,235000,$235000,USD,,,3,3,2,2,,,Single Family Home,1754,6098
,3099,realtor_test,realtor_test,3099,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,8039 Denevin St Las Vegas NV 89131,428000,$428000,USD,,,4,4,3,3,1,1,Single Family Home,3290,0.46
,3100,realtor_test,realtor_test,3100,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,7906 Beaver Mountain Ave Las Vegas NV 89131,299000,$299000,USD,,,4,4,2,2,,,Single Family Home,2180,8276
,3101,realtor_test,realtor_test,3101,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-540,5700 Burdel St Las Vegas NV 89149,269990,$269990,USD,,,3,3,2,2,,,Single Family Home,2381,8276
,3102,realtor_test,realtor_test,3102,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,2807 Geary Pl Unit 2506 Las Vegas NV 89109,89900,$89900,USD,,,1,1,1,1,,,Condo/Townhome/Row Home/Co-Op,897,
,3103,realtor_test,realtor_test,3103,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,10352 Cherry Brook St Las Vegas NV 89183,215000,$215000,USD,,,4,4,3,3,,,Single Family Home,1735,2613
,3104,realtor_test,realtor_test,3104,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,9462 Havasu Canyon Ave Las Vegas NV 89166,199000,$199000,USD,,,3,3,2,2,1,1,Single Family Home,1982,2178
,3105,realtor_test,realtor_test,3105,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,9905 La Paca Ave Las Vegas NV 89117,174900,$174900,USD,,,2,2,2,2,1,1,Single Family Home,1261,3049
,3106,realtor_test,realtor_test,3106,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,25 Via Mantova Unit 1 Las Vegas NV 89011,169900,$169900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1157,
,3107,realtor_test,realtor_test,3107,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,2857 Paradise Rd Unit 3402 Las Vegas NV 89109,2488888,$2488888,USD,,,3,3,4,4,1,1,Condo/Townhome/Row Home/Co-Op,4103,
,3108,realtor_test,realtor_test,3108,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,8428 Sweet Cedar Ave Las Vegas NV 89143,204900,$204900,USD,,,4,4,3,3,,,Single Family Home,1801,3920
,3109,realtor_test,realtor_test,3109,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,1495 Red Rock St Las Vegas NV 89146,615000,$615000,USD,,,5,5,4,4,,,Single Family Home,4453,0.66
,3110,realtor_test,realtor_test,3110,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,10852 Montasola St Las Vegas NV 89141,349900,$349900,USD,,,3,3,4,4,,,Single Family Home,3096,6098
,3111,realtor_test,realtor_test,3111,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-541,7170 Polaris Ave Las Vegas NV 89118,550000,$550000,USD,,,5,5,4,4,,,Single Family Home,3669,0.51
,3112,realtor_test,realtor_test,3112,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,360 E Desert Inn Rd Unit 1601 Las Vegas NV 89109,650000,$650000,USD,,,3,3,3,3,1,1,Condo/Townhome/Row Home/Co-Op,2665,
,3113,realtor_test,realtor_test,3113,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,708 Canyon Brook Pl Las Vegas NV 89145,569000,$569000,USD,,,3,3,2,2,1,1,Single Family Home,2782,7840
,3114,realtor_test,realtor_test,3114,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,839 Kenny Way Las Vegas NV 89107,429900,$429900,USD,,,4,4,3,3,,,Single Family Home,3056,0.46
,3115,realtor_test,realtor_test,3115,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,95 Sully Creek Ct Las Vegas NV 89148,429900,$429900,USD,,,5,5,3,3,,,Single Family Home,4108,8276
,3116,realtor_test,realtor_test,3116,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,10011 Blairwood Ct Las Vegas NV 89178,420000,$420000,USD,,,5,5,3,3,1,1,Single Family Home,3919,6098
,3117,realtor_test,realtor_test,3117,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,4381 W Flamingo Rd # 38-301 Las Vegas NV 89103,399999,$399999,USD,,,1,1,1,1,1,1,Condo/Townhome/Row Home/Co-Op,1220,
,3118,realtor_test,realtor_test,3118,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,5116 Thousand Palms Ln Las Vegas NV 89130,399000,$399000,USD,,,3,3,2,2,1,1,Single Family Home,3369,9583
,3119,realtor_test,realtor_test,3119,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,298 Macsnap Ave Las Vegas NV 89183,399000,$399000,USD,,,4,4,3,3,,,Single Family Home,3221,0.23
,3120,realtor_test,realtor_test,3120,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,8509 Wild Diamond Ave Las Vegas NV 89143,359900,$359900,USD,,,6,6,3,3,,,Single Family Home,3297,7840
,3121,realtor_test,realtor_test,3121,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-539,3205 Sisley Garden Ave Henderson NV 89044,287000,$287000,USD,,,3,3,3,3,1,1,Single Family Home,2202,3484
,3122,realtor_test,realtor_test,3122,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,9545 Los Cotos Ct Las Vegas NV 89147,499900,$499900,USD,,,5,5,4,4,,,Single Family Home,4194,0.27
,3123,realtor_test,realtor_test,3123,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,8163 W Rochelle Ave Las Vegas NV 89147,266990,$266990,USD,,,5,5,3,3,,,Single Family Home,2754,4356
,3124,realtor_test,realtor_test,3124,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,222 Karen Ave Unit 3704 Las Vegas NV 89109,719000,$719000,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1646,
,3125,realtor_test,realtor_test,3125,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,6955 N Durango Dr Unit 2116 Las Vegas NV 89149,118000,$118000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1247,
,3126,realtor_test,realtor_test,3126,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,8535 W Rosada Way Las Vegas NV 89149,479900,$479900,USD,,,3,3,2,2,,,Single Family Home,2239,0.55
,3127,realtor_test,realtor_test,3127,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,65 Apricot Ridge Ave Las Vegas NV 89183,475000,$475000,USD,,,4,4,3,3,,,Single Family Home,2564,7405
,3128,realtor_test,realtor_test,3128,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,8933 Antioch Way # 74 Las Vegas NV 89117,138000,$138000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1186,
,3129,realtor_test,realtor_test,3129,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,11567 Stivali Ave Las Vegas NV 89183,229500,$229500,USD,,,4,4,2,2,1,1,Single Family Home,2297,3484
,3130,realtor_test,realtor_test,3130,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,660 Peachy Canyon Cir Unit 202 Las Vegas NV 89144,210000,$210000,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1282,
,3131,realtor_test,realtor_test,3131,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-557,6250 W Arby Ave Unit 203 Las Vegas NV 89118,162000,$162000,USD,,,3,3,2,2,1,1,Condo/Townhome/Row Home/Co-Op,1648,
,3132,realtor_test,realtor_test,3132,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,10655 Porta Romana Ct Las Vegas NV 89141,574900,$574900,USD,,,6,6,4,4,1,1,Single Family Home,4663,0.26
,3133,realtor_test,realtor_test,3133,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,852 Temple View Dr Las Vegas NV 89110,439000,$439000,USD,,,7,7,4,4,,,Single Family Home,4028,0.47
,3134,realtor_test,realtor_test,3134,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,7845 Fairfield Ave Las Vegas NV 89123,365000,$365000,USD,,,3,3,3,3,1,1,Single Family Home,2803,0.52
,3135,realtor_test,realtor_test,3135,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,2567 Morning Cloud Ln Las Vegas NV 89142,326000,$326000,USD,,,5,5,3,3,,,Single Family Home,3390,6534
,3136,realtor_test,realtor_test,3136,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,8320 W Gilmore Ave Las Vegas NV 89129,220000,$220000,USD,,,4,4,2,2,1,1,Single Family Home,2290,7405
,3137,realtor_test,realtor_test,3137,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,7904 Greycrest Ct Unit 204 Las Vegas NV 89145,109900,$109900,USD,,,2,2,2,2,,,Condo/Townhome/Row Home/Co-Op,1168,
,3138,realtor_test,realtor_test,3138,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,3340 Alcudia Bay Ave Las Vegas NV 89141,395900,$395900,USD,,,5,5,3,3,,,Single Family Home,3134,5662
,3139,realtor_test,realtor_test,3139,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,9844 Villa Ridge Dr Las Vegas NV 89134,249700,$249700,USD,,,2,2,2,2,,,Single Family Home,1843,7840
,3140,realtor_test,realtor_test,3140,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,7342 Caballo Range Ave Las Vegas NV 89179,244900,$244900,USD,,,3,3,2,2,1,1,Single Family Home,2802,5662
,3141,realtor_test,realtor_test,3141,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-556,4630 Polly Cir Las Vegas NV 89121,105000,$105000,USD,,,2,2,2,2,,,Single Family Home,800,7840
,3142,realtor_test,realtor_test,3142,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,2903 Galena Peak Ln Las Vegas NV 89156,135000,$135000,USD,,,3,3,2,2,,,Single Family Home,1270,4356
,3143,realtor_test,realtor_test,3143,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,56 Olympia Canyon Way Las Vegas NV 89141,2799990,$2799990,USD,,,6,6,5,5,3,3,Single Family Home,14795,0.91
,3144,realtor_test,realtor_test,3144,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,2288 Merrimack Valley Ave Henderson NV 89044,515000,$515000,USD,,,3,3,3,3,1,1,Single Family Home,2827,0.23
,3145,realtor_test,realtor_test,3145,http://www.realtor.com/realestateandhomes-search/Las-Vegas_NV/pg-555,135 Tall Ruff Dr Las Vegas NV 89148,468888,$468888,USD,,,4,4,3,3,,,Single Family Home,2891,4356
